inventory_id,uniprot_accession,gene_symbol,resource_annotation_status,inventory_status,source_url,payload
CYT_A0ACI8QW25,A0ACI8QW25,CCL21,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8QW25,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8QW25_HUMAN"",""gene_aliases"":""CCL21"",""gene_symbol"":""CCL21"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8QW25"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-C motif chemokine 21 (Small-inducible cytokine A21)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8QW25"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8QW25""}"
CYT_A0ACI8R1R8,A0ACI8R1R8,IL33,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8R1R8,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8R1R8_HUMAN"",""gene_aliases"":""IL33"",""gene_symbol"":""IL33"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8R1R8"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0158; KW-0202; KW-0963; KW-0968; KW-0539; KW-1267; KW-1185; KW-0964; KW-0804"",""protein_names"":""Interleukin-33"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8R1R8"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8R1R8""}"
CYT_A0ACI8R207,A0ACI8R207,CXCL2,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8R207,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8R207_HUMAN"",""gene_aliases"":""CXCL2"",""gene_symbol"":""CXCL2"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8R207"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-X-C motif chemokine"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8R207"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8R207""}"
CYT_A0ACI8RBP2,A0ACI8RBP2,MIF,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RBP2,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RBP2_HUMAN"",""gene_aliases"":""MIF"",""gene_symbol"":""MIF"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RBP2"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-0413; KW-1267; KW-1185; KW-0964"",""protein_names"":""Macrophage migration inhibitory factor (EC 5.3.2.1) (EC 5.3.3.12) (L-dopachrome isomerase) (L-dopachrome tautomerase) (Phenylpyruvate tautomerase)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RBP2"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RBP2""}"
CYT_A0ACI8RI43,A0ACI8RI43,CXCL14,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RI43,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RI43_HUMAN"",""gene_aliases"":""CXCL14"",""gene_symbol"":""CXCL14"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RI43"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-1185; KW-0732"",""protein_names"":""C-X-C motif chemokine ligand 14"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RI43"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RI43""}"
CYT_A0ACI8RLY7,A0ACI8RLY7,GPI,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RLY7,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RLY7_HUMAN"",""gene_aliases"":""GPI pgi"",""gene_symbol"":""GPI"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RLY7"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0007; KW-0202; KW-0963; KW-0312; KW-0324; KW-0413; KW-0597; KW-1267; KW-1185; KW-0964; KW-0832"",""protein_names"":""Glucose-6-phosphate isomerase (EC 5.3.1.9)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RLY7"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RLY7""}"
CYT_A0ACI8RLZ6,A0ACI8RLZ6,CCL16,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RLZ6,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RLZ6_HUMAN"",""gene_aliases"":""CCL16"",""gene_symbol"":""CCL16"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RLZ6"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-C motif chemokine"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RLZ6"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RLZ6""}"
CYT_A0ACI8RMI2,A0ACI8RMI2,TNFSF10,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RMI2,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RMI2_HUMAN"",""gene_aliases"":""TNFSF10"",""gene_symbol"":""TNFSF10"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RMI2"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0053; KW-1003; KW-0202; KW-0472; KW-0479; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133; KW-0862"",""protein_names"":""Tumor necrosis factor ligand superfamily member 10 (TNF-related apoptosis-inducing ligand)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RMI2"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RMI2""}"
CYT_A0ACI8RRU3,A0ACI8RRU3,TNFSF8,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RRU3,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RRU3_HUMAN"",""gene_aliases"":""TNFSF8"",""gene_symbol"":""TNFSF8"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RRU3"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-1015; KW-0325; KW-0472; KW-1267; KW-1185; KW-0735; KW-0812; KW-1133"",""protein_names"":""Tumor necrosis factor ligand superfamily member 8 (CD30 ligand)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RRU3"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RRU3""}"
CYT_A0ACI8RW45,A0ACI8RW45,GRN,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RW45,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RW45_HUMAN"",""gene_aliases"":""GRN"",""gene_symbol"":""GRN"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RW45"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-1015; KW-0325; KW-0458; KW-1267; KW-1185; KW-0677; KW-0964; KW-0732"",""protein_names"":""Progranulin (Acrogranin) (Proepithelin)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RW45"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RW45""}"
CYT_A0ACI8RY29,A0ACI8RY29,GRN,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RY29,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RY29_HUMAN"",""gene_aliases"":""GRN"",""gene_symbol"":""GRN"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RY29"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-1015; KW-0325; KW-0458; KW-1267; KW-1185; KW-0677; KW-0964; KW-0732"",""protein_names"":""Progranulin (Acrogranin) (Proepithelin)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RY29"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RY29""}"
CYT_A0ACI8RZX5,A0ACI8RZX5,GPI,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8RZX5,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8RZX5_HUMAN"",""gene_aliases"":""GPI pgi"",""gene_symbol"":""GPI"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8RZX5"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0007; KW-0202; KW-0963; KW-0312; KW-0324; KW-0413; KW-0597; KW-1267; KW-1185; KW-0964; KW-0832"",""protein_names"":""Glucose-6-phosphate isomerase (EC 5.3.1.9)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8RZX5"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8RZX5""}"
CYT_A0ACI8S3Z4,A0ACI8S3Z4,CSF1,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S3Z4,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S3Z4_HUMAN"",""gene_aliases"":""CSF1"",""gene_symbol"":""CSF1"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S3Z4"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-1003; KW-0202; KW-1015; KW-0325; KW-0339; KW-0391; KW-0395; KW-0399; KW-0472; KW-0654; KW-1267; KW-1185; KW-0964; KW-0732; KW-0812; KW-1133"",""protein_names"":""Macrophage colony-stimulating factor 1 (CSF-1) (MCSF)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S3Z4"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S3Z4""}"
CYT_A0ACI8S4F6,A0ACI8S4F6,IL16,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S4F6,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S4F6_HUMAN"",""gene_aliases"":""IL16"",""gene_symbol"":""IL16"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S4F6"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-0963; KW-0539; KW-0597; KW-1267; KW-1185; KW-0677; KW-0964; KW-0804; KW-0805"",""protein_names"":""Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)]"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S4F6"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S4F6""}"
CYT_A0ACI8S5S7,A0ACI8S5S7,GRN,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S5S7,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S5S7_HUMAN"",""gene_aliases"":""GRN"",""gene_symbol"":""GRN"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S5S7"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0202; KW-1015; KW-0325; KW-0458; KW-1267; KW-1185; KW-0677; KW-0964; KW-0732"",""protein_names"":""Progranulin (Acrogranin) (Proepithelin)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S5S7"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S5S7""}"
CYT_A0ACI8S6K1,A0ACI8S6K1,IL33,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S6K1,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S6K1_HUMAN"",""gene_aliases"":""IL33"",""gene_symbol"":""IL33"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S6K1"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0158; KW-0202; KW-0963; KW-0968; KW-0539; KW-1267; KW-1185; KW-0964; KW-0804"",""protein_names"":""Interleukin-33"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S6K1"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S6K1""}"
CYT_A0ACI8S711,A0ACI8S711,CXCL16,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S711,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S711_HUMAN"",""gene_aliases"":""CXCL16"",""gene_symbol"":""CXCL16"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S711"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-0325; KW-0472; KW-1267; KW-1185; KW-0732; KW-0812; KW-1133"",""protein_names"":""C-X-C motif chemokine 16 (Transmembrane chemokine CXCL16)"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S711"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S711""}"
CYT_A0ACI8S7C8,A0ACI8S7C8,GDF10,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S7C8,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S7C8_HUMAN"",""gene_aliases"":""GDF10"",""gene_symbol"":""GDF10"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S7C8"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0165; KW-0202; KW-1015; KW-0325; KW-0339; KW-0892; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Bone morphogenetic protein 3"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S7C8"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S7C8""}"
CYT_A0ACI8S9K4,A0ACI8S9K4,ALKAL2,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S9K4,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S9K4_HUMAN"",""gene_aliases"":""ALKAL2"",""gene_symbol"":""ALKAL2"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S9K4"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-1003; KW-0202; KW-1015; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""ALK and LTK ligand 2"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S9K4"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S9K4""}"
CYT_A0ACI8S9M7,A0ACI8S9M7,CCL16,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8S9M7,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8S9M7_HUMAN"",""gene_aliases"":""CCL16"",""gene_symbol"":""CCL16"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8S9M7"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-C motif chemokine"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8S9M7"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8S9M7""}"
CYT_A0ACI8SAQ4,A0ACI8SAQ4,IL33,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8SAQ4,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8SAQ4_HUMAN"",""gene_aliases"":""IL33"",""gene_symbol"":""IL33"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8SAQ4"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0158; KW-0202; KW-0963; KW-0968; KW-0539; KW-1267; KW-1185; KW-0964; KW-0804"",""protein_names"":""Interleukin-33"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8SAQ4"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8SAQ4""}"
CYT_A0ACI8SC27,A0ACI8SC27,CXCL2,unreviewed,unreviewed_discovery_candidate,https://www.uniprot.org/uniprotkb/A0ACI8SC27,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""A0ACI8SC27_HUMAN"",""gene_aliases"":""CXCL2"",""gene_symbol"":""CXCL2"",""go_ids"":"""",""inventory_id"":""CYT_A0ACI8SC27"",""inventory_status"":""unreviewed_discovery_candidate"",""keyword_ids"":""KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-X-C motif chemokine"",""query_id"":""CYTINV_UNREVIEWED"",""resource_annotation_status"":""unreviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv"",""snapshot_sha256"":""51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852"",""source_url"":""https://www.uniprot.org/uniprotkb/A0ACI8SC27"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""A0ACI8SC27""}"
